SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
Q-SC-615S      QO,15 WATT (8 OHM) Paging Horn Speaker,,,,,RG Jones,,,,,,7.35,,7.35,,,
Q-SX200EL,EOL MODULE,,,,,RG Jones,,,,,,15.75,,15.75,,,
RACKVENT 1U    QO,RACKVENT Rack ventilation panel 1U,,,,,RG Jones,,,,,,6.87,,6.87,,,
RC-001T,9000M2SERIES REMOTE CONTROL MODULE,,,,,RG Jones,,,,,,107.63,,107.63,,,
RC-001T        B00,9000M2SERIES REMOTE CONTROL MODULE,,,,,RG Jones,,,,,,102.38,,102.38,,,
RC-03          F00,REMOTE CONTROLLER,,,,,RG Jones,,,,,,31.5,,31.5,,,
RCR-12U/600    QO,Cabinet Rack  12U 600W x 600D,,,,,RG Jones,,,,,,268.2,,268.2,,,
RCR-12U/800    QO,Cabinet Rack  12U 600W x 800D,,,,,RG Jones,,,,,,460.88,,460.88,,,
RCR-12U/800 IP3QO,Cabinet Rack  12U 600W x 800D IP30,,,,,RG Jones,,,,,,324.6,,324.6,,,
RCR-16U/600    QO,Cabinet Rack  16U 600W x 600D,,,,,RG Jones,,,,,,285.0,,285.0,,,
RCR-16U/800    QO,Cabinet Rack  16U 600W x 800D,,,,,RG Jones,,,,,,505.4,,505.4,,,
RCR-16U/800 IP3QO,Cabinet Rack  16U 600W x 800D IP30,,,,,RG Jones,,,,,,348.0,,348.0,,,
RCR-22U/600    QO,Cabinet Rack  22U 600W x 600D,,,,,RG Jones,,,,,,325.8,,325.8,,,
RCR-22U/800    QO,Cabinet Rack  22U 600W x 800D,,,,,RG Jones,,,,,,549.48,,549.48,,,
RCR-22U/800 IP3QO,Cabinet Rack  22U 600W x 800D IP30,,,,,RG Jones,,,,,,386.4,,386.4,,,
RCR-26U/600    QO,Cabinet Rack  26U 600W x 600D,,,,,RG Jones,,,,,,348.0,,348.0,,,
RCR-26U/800    QO,Cabinet Rack  26U 600W x 800D,,,,,RG Jones,,,,,,566.91,,566.91,,,
RCR-26U/800 IP3QO,Cabinet Rack  26U 600W x 800D IP30,,,,,RG Jones,,,,,,403.2,,403.2,,,
RCR-32U/600    QO,Cabinet Rack  32U 600W x 600D,,,,,RG Jones,,,,,,366.0,,366.0,,,
RCR-32U/800    QO,Cabinet Rack  32U 600W x 800D,,,,,RG Jones,,,,,,611.56,,611.56,,,
RCR-32U/800 IP3QO,Cabinet Rack  32U 600W x 800D IP30,,,,,RG Jones,,,,,,437.4,,437.4,,,
RCR-36U/600    QO,Cabinet Rack  36U 600W x 600D,,,,,RG Jones,,,,,,381.6,,381.6,,,
RCR-36U/800    QO,Cabinet Rack  36U 600W x 800D,,,,,RG Jones,,,,,,666.19,,666.19,,,
RCR-36U/800 IP3QO,Cabinet Rack  36U 600W x 800D IP30,,,,,RG Jones,,,,,,453.6,,453.6,,,
RCR-42U/600    QO,Cabinet Rack 42U 600W x 600D,,,,,RG Jones,,,,,,426.0,,426.0,,,
RCR-42U/800    QO,Cabinet Rack 42U 600W x 800D,,,,,RG Jones,,,,,,720.81,,720.81,,,
RCR-42U/800 IP3QO,Cabinet Rack 42U 600W x 800D IP30,,,,,RG Jones,,,,,,509.4,,509.4,,,
RCR-47U/600    QO,Cabinet Rack 47U 600W x 600D,,,,,RG Jones,,,,,,493.8,,493.8,,,
RCR-47U/800    QO,Cabinet Rack 47U 600W x 800D,,,,,RG Jones,,,,,,546.0,,546.0,,,
RCR-6HPD       QO,6 Way Power Distribution  Horizontal,,,,,RG Jones,,,,,,53.33,,53.33,,,
RCR-6HPD CMD   QO,6 Way Hor PDU 32A Commando Plug,,,,,RG Jones,,,,,,114.44,,114.44,,,
RCR-ADJ-FIX    QO,ADJUST FIXED SHELF,,,,,RG Jones,,,,,,26.4,,26.4,,,
RCR-BAT SHELF  QO,ENCLOSURE SYSTEMS HEAVY DUTY Base shelf,,,,,RG Jones,,,,,,108.31,,108.31,,,
RCR-CSU/600    QO,Chassis Guides(Pair)400for 600 Deep Rack,,,,,RG Jones,,,,,,30.61,,30.61,,,
RCR-CSU/800    QO,Chassis Guides(Pair)600for 800 Deep Rack,,,,,RG Jones,,,,,,37.9,,37.9,,,
RK-8VX,Relay Module for VX-2000,,,,,RG Jones,,,,,,141.78,,141.78,,,
RM-200M   S,REMOTE MICROPHONE,,,,,RG Jones,,,,,,204.23,,204.23,,,
RM-200M   S    D00,REMOTE MICROPHONE,,,,,RG Jones,,,,,,191.63,,191.63,,,
RM-200M   S    D01,REMOTE MICROPHONE,,,,,RG Jones,,,,,,191.63,,191.63,,,
RM-200M-AL,"Remote Microphone,surveillance",,,,,RG Jones,,,,,,297.0,,297.0,,,
RM-200RJ,TERMINAL UNIT,,,,,RG Jones,,,,,,73.16,,73.16,,,
RM-200SA,REMOTE MICROPHONE,,,,,RG Jones,,,,,,661.79,,661.79,,,
RM-200SA       C00,REMOTE MICROPHONE,,,,,RG Jones,,,,,,661.79,,661.79,,,
RM-200SF,SX-2000 FIREMAN'S MICROPHONE,,,,,RG Jones,,,,,,749.4,,749.4,,,
RM-200SF       C00,WALL MOUNT REMOTE MICROPHONE,,,,,RG Jones,,,,,,749.4,,749.4,,,
RM-200SF       D00,WALL MOUNT REMOTE MICROPHONE,,,,,RG Jones,,,,,,690.0,,690.0,,,
RM-200X   S,REMOTE MICROPHONE,,,,,RG Jones,,,,,,285.43,,285.43,,,
RM-200XF,FIREMAN'S MICROPHONE,,,,,RG Jones,,,,,,493.97,,493.97,,,
RM-210    S,REMOTE MICROPHONE EXTENSION,,,,,RG Jones,,,,,,126.0,,126.0,,,
RM-210    S    D00,REMOTE MICROPHONE EXTENSION,,,,,RG Jones,,,,,,115.5,,115.5,,,
RM-210F,REMOTE MICROPHONE EXTENSION,,,,,RG Jones,,,,,,135.98,,135.98,,,
RM-210F        D00,REMOTE MICROPHONE EXTENSION,,,,,RG Jones,,,,,,128.63,,128.63,,,
RM-300MF,VM FIREMAN'S MICROPHONE,,,,,RG Jones,,,,,,293.4,,293.4,,,
RM-300MF       D00,VM FIREMAN'S MICROPHONE,,,,,RG Jones,,,,,,249.0,,249.0,,,
RM-300X        C00,REMOTE MICROPHONE,,,,,RG Jones,,,,,,366.98,,366.98,,,
RM-300X        C01,REMOTE MICROPHONE,,,,,RG Jones,,,,,,366.98,,366.98,,,
RM-300X        D00,REMOTE MICROPHONE,,,,,RG Jones,,,,,,364.88,,364.88,,,
RM-320F,FIREMAN'S MICROPHONE EXTENSION,,,,,RG Jones,,,,,,185.4,,185.4,,,
RM-320F        D00,FIREMAN'S MICROPHONE EXTENSION,,,,,RG Jones,,,,,,177.0,,177.0,,,
RM-500      Y  E00,REMOTE MICROPHONE,,,,,RG Jones,,,,,,732.38,,732.38,,,
RM-9012   EB,Remote Microphone,,,,,RG Jones,,,,,,144.38,,144.38,,,
RM-9012C-EB,Remote Microphone with Chime,,,,,RG Jones,,,,,,154.88,,154.88,,,
RS-140,SW PANEL,,,,,RG Jones,,,,,,31.8,,31.8,,,
RS-141,HANDSET,,,,,RG Jones,,,,,,72.0,,72.0,,,
RS-142,SWITCH BOARD,,,,,RG Jones,,,,,,27.0,,27.0,,,
RS-143,SW PANEL,,,,,RG Jones,,,,,,30.0,,30.0,,,
RS-144,SW PANEL,,,,,RG Jones,,,,,,36.0,,36.0,,,
RS-150,SUB STATION,,,,,RG Jones,,,,,,63.0,,63.0,,,
RS-160,SUB STATION,,,,,RG Jones,,,,,,90.0,,90.0,,,
RS-170,SUB STATION,,,,,RG Jones,,,,,,129.0,,129.0,,,
RS-180,SUB STATION,,,,,RG Jones,,,,,,147.0,,147.0,,,
RS-191,HANDSET,,,,,RG Jones,,,,,,48.0,,48.0,,,
RS-442,SWITCH BOARD,,,,,RG Jones,,,,,,102.0,,102.0,,,
RS-450,SUB STATION,,,,,RG Jones,,,,,,57.0,,57.0,,,
RS-450         A00,SUB STATION,,,,,RG Jones,,,,,,66.0,,66.0,,,
RS-460,SUB STATION,,,,,RG Jones,,,,,,65.4,,65.4,,,
RS-470,SUB STATION,,,,,RG Jones,,,,,,75.0,,75.0,,,
RS-480,SUB STATION,,,,,RG Jones,,,,,,117.0,,117.0,,,
RS-480         A00,SUB STATION,,,,,RG Jones,,,,,,132.0,,132.0,,,
RS-481,HANDSET,,,,,RG Jones,,,,,,69.0,,69.0,,,
RU-2001,AMPLIFIER CONTROL UNIT,,,,,RG Jones,,,,,,78.75,,78.75,,,
RU-2002,AMPLIFIER CONTROL UNIT,,,,,RG Jones,,,,,,112.88,,112.88,,,
RW-4800   UK,ROM WRITER,,,,,RG Jones,,,,,,180.0,,180.0,,,
S2.4-BT-G3,Beltpack w/o LCD,,,,,RG Jones,,,,,,32.81,,32.81,,,
S2.4-BTX-G3,Beltpack with LCD and Lapel Mic,,,,,RG Jones,,,,,,36.23,,36.23,,,
S2.4-HDX-G3,Handheld Microphone,,,,,RG Jones,,,,,,36.23,,36.23,,,
S2.4-RX-G3,2 Ch Tuner w/o LCD (half size),,,,,RG Jones,,,,,,42.0,,42.0,,,
S2.4-RX1-G3,1 Ch Tuner with LCD (Half size),,,,,RG Jones,,,,,,57.23,,57.23,,,
S2.4-RX2-G3,2 Ch Tuner with LCD (1 Unit size),,,,,RG Jones,,,,,,67.73,,67.73,,,
S2.4BBX        QO,S2.4BTX-G3 (x2) + S2.4RX2-G3,,,,,RG Jones,,,,,,135.98,,135.98,,,
S2.4BX,S2.4BTX-G3 + S2.4RX1-G3,,,,,RG Jones,,,,,,102.38,,102.38,,,
S2.4HBX,S2.4HDX-G3 + S2.4BTX-G3 + S2.4RX2-G3,,,,,RG Jones,,,,,,130.73,,130.73,,,
S2.4HHX        QO,S2.4HDX-G3(x2) + S2.4RX2-G3,,,,,RG Jones,,,,,,135.98,,135.98,,,
S2.4HX,S2.4HDX-G3 + S2.4RX1-G3,,,,,RG Jones,,,,,,102.38,,102.38,,,
S2.4TX-G3,Handheld Microphone,,,,,RG Jones,,,,,,32.81,,32.81,,,
S4.04-B-EB  GD5,Beltpack Mic Set,,,,,RG Jones,,,,,,99.23,,99.23,,,
S4.04-BTX-EBWD5,Beltpack Transmitter,,,,,RG Jones,,,,,,47.25,,47.25,,,
S4.04-HD-EB GD5,WIRELESS SET,,,,,RG Jones,,,,,,114.98,,114.98,,,
S4.04-HDX-EBWD5,Handheld Transmitter,,,,,RG Jones,,,,,,57.23,,57.23,,,
S4.04-L-EB  GD5,Lapel Mic Set,,,,,RG Jones,,,,,,114.98,,114.98,,,
S4.04-RX-EB GD5,UHF Wireless Tuner,,,,,RG Jones,,,,,,78.23,,78.23,,,
S4.10-B-EB  GD4,Beltpack Mic Set,,,,,RG Jones,,,,,,120.23,,120.23,,,
S4.10-B-EB  GG3,BELTPACK MIC SET,,,,,RG Jones,,,,,,120.23,,120.23,,,
S4.10-BTX-EBWD4,Bodypack Transmitter,,,,,RG Jones,,,,,,57.23,,57.23,,,
S4.10-BTX-EBWG3,BELTPACK TRANSMITTER,,,,,RG Jones,,,,,,57.23,,57.23,,,
S4.10-HD-EB GD4,Handheld Mic Set,,,,,RG Jones,,,,,,128.63,,128.63,,,
S4.10-HD-EB GG3,HANDHELD MIC SET - PREVOIR PS-S115 ER,,,,,RG Jones,,,,,,128.63,,128.63,,,
S4.10-HDX-EBWD4,Handheld Transmitter,,,,,RG Jones,,,,,,78.23,,78.23,,,
S4.10-HDX-EBWG3,Handheld Transmitter,,,,,RG Jones,,,,,,78.23,,78.23,,,
S4.10-L-EB  GD4,Lapel Mic Set,,,,,RG Jones,,,,,,128.63,,128.63,,,
S4.10-L-EB  GG3,Lapel Mic Set,,,,,RG Jones,,,,,,128.63,,128.63,,,
S4.10-RX2-EBGD4QO,Dual Wireless Receiver,,,,,RG Jones,,,,,,149.63,,149.63,,,
S4.10-RX2-EBGG3QO,Dual Wireless Receiver,,,,,RG Jones,,,,,,149.63,,149.63,,,
S4.10-RXA-EBGD4,Diversity Receiver,,,,,RG Jones,,,,,,88.73,,88.73,,,
S4.10-RXA-EBGG3,DIVERSITY RECEIVER,,,,,RG Jones,,,,,,88.73,,88.73,,,
S4.16HA BNC,Antenna Booster 600-950MHz BNC,,,,,RG Jones,,,,,,31.5,,31.5,,,
S5-ADU-CW,ANTENNA DISTRIBUTOR,,,,,RG Jones,,,,,,219.26,,219.26,,,
S5-ADU-DW,ANTENNA DISTRIBUTOR,,,,,RG Jones,,,,,,219.26,,219.26,,,
S5-ADU-GW,ANTENNA DISTRIBUTOR,,,,,RG Jones,,,,,,219.26,,219.26,,,
S5.3-B-G2U,WIRELESS SET,,,,,RG Jones,,,,,,294.0,,294.0,,,
S5.3-BTX-G2W,WIRELESS TRANSMITTER,,,,,RG Jones,,,,,,181.31,,181.31,,,
S5.3-HC-G2U,WIRELESS SET,,,,,RG Jones,,,,,,338.97,,338.97,,,
S5.3-HCX-G2W,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,223.76,,223.76,,,
S5.3-HD-G2U,WIRELESS SET,,,,,RG Jones,,,,,,316.33,,316.33,,,
S5.3-HDX-G2W,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,181.31,,181.31,,,
S5.3-L-G2U,WIRELESS SET,,,,,RG Jones,,,,,,316.33,,316.33,,,
S5.3-RX-G2W,WIRELESS TUNER,,,,,RG Jones,,,,,,169.18,,169.18,,,
S5.5-B-G1U,WIRELESS SET,,,,,RG Jones,,,,,,307.13,,307.13,,,
S5.5-BA-EB  GG1QO,BELTPACK TRANSMITTER SET W/O LAPEL MIC,,,,,RG Jones,,,,,,312.38,,312.38,,,
S5.5-BTX-G1W,WIRELESS TRANSMITTER,,,,,RG Jones,,,,,,219.95,,219.95,,,
S5.5-BTX2-EBWG1QO,BELTPACK TRANSMITTER,,,,,RG Jones,,,,,,170.63,,170.63,,,
S5.5-HC-G1U,WIRELESS SET,,,,,RG Jones,,,,,,418.4,,418.4,,,
S5.5-HCA-EB GG1QO,HANDHELD SET W/CONDENSER HEAD,,,,,RG Jones,,,,,,1.0,,1.0,,,
S5.5-HCX-G1W,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,258.54,,258.54,,,
S5.5-HCX2-EBWG1QO,HANDHELD MICROPHONE W/CONDENSER HEAD,,,,,RG Jones,,,,,,1.0,,1.0,,,
S5.5-HD-G1U,WIRELESS SET,,,,,RG Jones,,,,,,385.32,,385.32,,,
S5.5-HDA-EB GG1QO,HANDHELD SET W/DYNAMIC HEAD,,,,,RG Jones,,,,,,417.38,,417.38,,,
S5.5-HDX-G1W,WIRELESS MICROPHONE,,,,,RG Jones,,,,,,219.95,,219.95,,,
S5.5-HDX2-EBWG1QO,HANDHELD MICROPHONE W/DYNAMIC HEAD,,,,,RG Jones,,,,,,1.0,,1.0,,,
S5.5-HTX-EB WG1QO,HANDHELD MICROPHONE,,,,,RG Jones,,,,,,181.13,,181.13,,,
S5.5-L-G1U,WIRELESS SET,,,,,RG Jones,,,,,,385.32,,385.32,,,
S5.5-LA-EB  GG1QO,LAPEL MIC SET,,,,,RG Jones,,,,,,1.0,,1.0,,,
S5.5-RX-G1W,WIRELESS TUNER,,,,,RG Jones,,,,,,187.43,,187.43,,,
S5.5-RXA-EB WG1QO,WIRELESS RECEIVER W/O AC ADAPTOR,,,,,RG Jones,,,,,,207.38,,207.38,,,
SC-610,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,26.25,,26.25,,,
SC-610M,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,31.5,,31.5,,,
SC-610M   EU,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,25.2,,25.2,,,
SC-615,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,28.88,,28.88,,,
SC-615BS,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,45.94,,45.94,,,
SC-615BSC      QO,PAGING HORN SPEAKER with Capacitor,,,,,RG Jones,,,,,,49.31,,49.31,,,
SC-615M,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,34.13,,34.13,,,
SC-615MC-EB Q  QO,PAGING HORN SPEAKER with Capacitor,,,,,RG Jones,,,,,,28.86,,28.86,,,
SC-615S-EB,15 WATT (8 OHM) Paging Horn Speaker,,,,,RG Jones,,,,,,7.35,,7.35,,,
SC-630,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,36.75,,36.75,,,
SC-630M,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,42.0,,42.0,,,
SC-630M   EB-Q,30 WATT WIDE RANGE HORN SPEAKER EN54-24,,,,,RG Jones,,,,,,39.38,,39.38,,,
SC-630M   EU,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,38.33,,38.33,,,
SC-630S-EB     QO,Horn Speaker,,,,,RG Jones,,,,,,24.5,,24.5,,,
SC-630TU,PAGING HORN SPEAKER (UL),,,,,RG Jones,,,,,,1.0,,1.0,,,
SC-651,PAGING HORN SPEAKER,,,,,RG Jones,,,,,,65.63,,65.63,,,
SC-P620-EB     F00,POWERED HORN SPEAKER,,,,,RG Jones,,,,,,94.5,,94.5,,,
SDM            QO,Strobe Driver Module  12V,,,,,RG Jones,,,,,,8.0,,8.0,,,
SO-MIX-T,Mixer Panel,,,,,RG Jones,,,,,,128.63,,128.63,,,
SP-1100,"WALL MOUNT BRACKET,MEGAPHONE",,,,,RG Jones,,,,,,26.86,,26.86,,,
SP-1100   EU,"WALL MOUNT BRACKET,MEGAPH",,,,,RG Jones,,,,,,26.86,,26.86,,,
SP-11N    AM,*Use SP-11N    AM   D00*,,,,,RG Jones,,,,,,370.13,,370.13,,,
SP-131,SPEAKER MOUNT BRACKET,,,,,RG Jones,,,,,,30.8,,30.8,,,
SP-410,SPEAKER BRACKET,,,,,RG Jones,,,,,,21.0,,21.0,,,
SP-420,SPEAKER BRACKET,,,,,RG Jones,,,,,,22.4,,22.4,,,
SR-A12L,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1702.4,,1702.4,,,
SR-A12LWP,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,2038.4,,2038.4,,,
SR-A12S,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1702.4,,1702.4,,,
SR-A12SWP,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,2038.4,,2038.4,,,
SR-A18B,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1226.4,,1226.4,,,
SR-C15B,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1115.99,,1115.99,,,
SR-C15BWP,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1395.16,,1395.16,,,
SR-C8L,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1046.2,,1046.2,,,
SR-C8LWP,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1255.58,,1255.58,,,
SR-C8S,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1046.2,,1046.2,,,
SR-CL8,CLUSTER BRACKET,,,,,RG Jones,,,,,,76.08,,76.08,,,
SR-D8-M   CE,ACTIVE LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,3166.8,,3166.8,,,
SR-D8-M   CE   A00,ACTIVE LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,3166.8,,3166.8,,,
SR-D8-M   CE   A01,ACTIVE LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,3166.8,,3166.8,,,
SR-D8-S   CE,ACTIVE LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,3046.4,,3046.4,,,
SR-D8CL,WALL MOUNTING ADAPTER,,,,,RG Jones,,,,,,61.04,,61.04,,,
SR-D8CS,WALL MOUNTING ADAPTER,,,,,RG Jones,,,,,,33.6,,33.6,,,
SR-D8EP,EXTENSION PLATE,,,,,RG Jones,,,,,,119.28,,119.28,,,
SR-D8FB,FIXING BAR,,,,,RG Jones,,,,,,36.4,,36.4,,,
SR-D8HB,HOISTING BRACKET,,,,,RG Jones,,,,,,126.0,,126.0,,,
SR-D8WB,WALL MOUNTING BRACKET,,,,,RG Jones,,,,,,305.2,,305.2,,,
SR-EP3,EXTENSION PLATE,,,,,RG Jones,,,,,,44.8,,44.8,,,
SR-EP4,EXTENSION PLATE,,,,,RG Jones,,,,,,58.8,,58.8,,,
SR-EP4WP,EXTENSION PLATE,,,,,RG Jones,,,,,,55.44,,55.44,,,
SR-FB3,FLYING BRACKET,,,,,RG Jones,,,,,,39.2,,39.2,,,
SR-FB4,FLYING BRACKET,,,,,RG Jones,,,,,,94.64,,94.64,,,
SR-FS4,FLOOR STAND,,,,,RG Jones,,,,,,389.2,,389.2,,,
SR-H2L,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,210.0,,210.0,,,
SR-H2S,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,235.2,,235.2,,,
SR-H3L,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,322.0,,322.0,,,
SR-H3S,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,352.8,,352.8,,,
SR-PP4,PROTECTION PAD,,,,,RG Jones,,,,,,8.4,,8.4,,,
SR-RF12,RIGGING FRAME,,,,,RG Jones,,,,,,538.72,,538.72,,,
SR-RF12WP,RIGGING FRAME,,,,,RG Jones,,,,,,812.0,,812.0,,,
SR-S4L,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,672.0,,672.0,,,
SR-S4LEB-Q36600,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,753.2,,753.2,,,
SR-S4LEB-Q39300,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,753.2,,753.2,,,
SR-S4LEB-Q39400,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,753.2,,753.2,,,
SR-S4LWP,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,784.0,,784.0,,,
SR-S4S,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,700.0,,700.0,,,
SR-S4SEB-Q36600,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,753.2,,753.2,,,
SR-S4SEB-Q39300,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,753.2,,753.2,,,
SR-S4SEB-Q39400,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,753.2,,753.2,,,
SR-S4SEB-Q40000,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,753.2,,753.2,,,
SR-S4SWP,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,840.0,,840.0,,,
SR-SA3,STAND ADAPTER,,,,,RG Jones,,,,,,72.8,,72.8,,,
SR-SA4,STAND ADAPTER,,,,,RG Jones,,,,,,55.44,,55.44,,,
SR-T5,LINE ARRAY SPEAKER,,,,,RG Jones,,,,,,1080.8,,1080.8,,,
SR-TB3,WALL TILT BRACKET,,,,,RG Jones,,,,,,72.8,,72.8,,,
SR-TB4,WALL TILT BRACKET,,,,,RG Jones,,,,,,109.2,,109.2,,,
SR-TB4WP,WALL TILT BRACKET,,,,,RG Jones,,,,,,114.8,,114.8,,,
SR-TP12,TILT JOINT PLATE,,,,,RG Jones,,,,,,153.44,,153.44,,,
SR-WB3,WALL MOUNTING BRACKET,,,,,RG Jones,,,,,,28.0,,28.0,,,
SR-WB4,WALL MOUNTING BRACKET,,,,,RG Jones,,,,,,221.2,,221.2,,,
SR-WB4WP,WALL MOUNTING BRACKET,,,,,RG Jones,,,,,,221.2,,221.2,,,
SRK600         QO,1U x 560 mm Support Rails (Pair),,,,,RG Jones,,,,,,7.52,,7.52,,,
SS-9001,SPEAKER SELECTOR,,,,,RG Jones,,,,,,39.38,,39.38,,,
SS-9012   EB,SPEAKER SELECTOR FOR M-9000M2,,,,,RG Jones,,,,,,154.88,,154.88,,,
ST-16A,SPEAKER STAND,,,,,RG Jones,,,,,,87.0,,87.0,,,
ST-230BUK      QO,Universal Speaker Stand  Black,,,,,RG Jones,,,,,,31.4,,31.4,,,
ST-230UK       QO,Universal Speaker Stand,,,,,RG Jones,,,,,,30.7,,30.7,,,
ST-321B,MICROPHONE STAND,,,,,RG Jones,,,,,,48.82,,48.82,,,
ST-65A,MICROPHONE STAND,,,,,RG Jones,,,,,,18.0,,18.0,,,
ST-66,MICROPHONE STAND,,,,,RG Jones,,,,,,21.01,,21.01,,,
ST-66A,MICROPHONE STAND,,,,,RG Jones,,,,,,24.0,,24.0,,,
ST-73A,MICROPHONE STAND,,,,,RG Jones,,,,,,69.24,,69.24,,,
ST-800,MICROPHONE STAND,,,,,RG Jones,,,,,,55.13,,55.13,,,
ST-800         A00,MICROPHONE STAND,,,,,RG Jones,,,,,,65.63,,65.63,,,
SV-200M,SURVEILLANCE BOARD,,,,,RG Jones,,,,,,105.56,,105.56,,,
SV-200MA,SURVEILLANCE BOARD TYPE A,,,,,RG Jones,,,,,,112.88,,112.88,,,
SVMM           QO,2  Message Card for CCU (Optional),,,,,RG Jones,,,,,,160.0,,160.0,,,
SVMM/C         QO,Customer Message Card for CCU (Optional),,,,,RG Jones,,,,,,467.0,,467.0,,,
SX-2000AO,SX-2000 AUDIO OUTPUT UNIT,,,,,RG Jones,,,,,,2715.9,,2715.9,,,
SX-2000AO      A01,SX-2000 AUDIO OUTPUT UNIT,,,,,RG Jones,,,,,,2715.9,,2715.9,,,
SX-2000CI,CONTROL INPUT UNIT,,,,,RG Jones,,,,,,634.87,,634.87,,,
SX-2000CO,CONTROL OUTPUT UNIT,,,,,RG Jones,,,,,,634.87,,634.87,,,
SX-2000SM,SX-2000 SYSTEM MANAGER,,,,,RG Jones,,,,,,1663.78,,1663.78,,,
SX-2000SM      A01,SX-2000 SYSTEM MANAGER,,,,,RG Jones,,,,,,1663.78,,1663.78,,,
SX-200IP,IP INTERFACE MODULE,,,,,RG Jones,,,,,,539.4,,539.4,,,
SX-200IP       A01,IP INTERFACE MODULE,,,,,RG Jones,,,,,,539.4,,539.4,,,
SX-200RM,REMOTE MICROPHONE INTERFACE MODULE,,,,,RG Jones,,,,,,313.29,,313.29,,,
SX-2100AI,SX-2100 AUDIO INPUT UNIT,,,,,RG Jones,,,,,,1838.8,,1838.8,,,
SX-2100AI      A01,SX-2100 AUDIO INPUT UNIT,,,,,RG Jones,,,,,,1838.8,,1838.8,,,
SX-2100AO,SX-2100 AUDIO OUTPUT UNIT,,,,,RG Jones,,,,,,3162.37,,3162.37,,,
SX-2100AO      A00,SX-2100 AUDIO OUTPUT UNIT,,,,,RG Jones,,,,,,3162.37,,3162.37,,,
SX-2100AO      A01,SX-2100 AUDIO OUTPUT UNIT,,,,,RG Jones,,,,,,3162.37,,3162.37,,,
T-001T,9000 SERIES PLUG-IN MODULE,,,,,RG Jones,,,,,,72.98,,72.98,,,
T-001T         B00,9000 SERIES PLUG-IN MODULE,,,,,RG Jones,,,,,,62.48,,62.48,,,
T-BEZ301       QO,Red Flush Bezel for THS1-E/MK4 & ET/MK4,,,,,RG Jones,,,,,,11.0,,11.0,,,
TC-615,REFLEX HORN SPEAKER,,,,,RG Jones,,,,,,60.38,,60.38,,,
TC-615M,REFLEX HORN SPEAKER,,,,,RG Jones,,,,,,68.25,,68.25,,,
TC-630,REFLEX HORN SPEAKER,,,,,RG Jones,,,,,,51.21,,51.21,,,
TC-631,REFLEX HORN SPEAKER,,,,,RG Jones,,,,,,76.13,,76.13,,,
TC-631M,REFLEX HORN SPEAKER,,,,,RG Jones,,,,,,84.0,,84.0,,,
TC-651M,REFLEX HORN SPEAKER,,,,,RG Jones,,,,,,89.25,,89.25,,,
TH-650,REFLEX HORN,,,,,RG Jones,,,,,,57.75,,57.75,,,
TH-660,REFLEX HORN,,,,,RG Jones,,,,,,65.63,,65.63,,,
